TransactionID,UserID,TransactionAmount,TransactionDate,Location,Device,IsFlaggedFraud
412,1719,34.58,2024-01-01 06:51:00,Los Angeles,Desktop,0
413,1956,17.59,2024-01-01 06:52:00,Seattle,Mobile,0
414,1680,15.4,2024-01-01 06:53:00,New York,Mobile,0
415,1995,28.28,2024-01-01 06:54:00,Los Angeles,Mobile,0
416,1160,347.93,2024-01-01 06:55:00,San Francisco,Desktop,0
417,1579,12.44,2024-01-01 06:56:00,San Francisco,Mobile,0
418,1800,5.45,2024-01-01 06:57:00,Austin,Tablet,0
419,1397,43.98,2024-01-01 06:58:00,Los Angeles,Desktop,0
420,1276,33.52,2024-01-01 06:59:00,Houston,Desktop,0
421,1815,37.14,2024-01-01 07:00:00,San Francisco,Desktop,0
422,1915,54.97,2024-01-01 07:01:00,San Francisco,Desktop,0
423,1503,15.54,2024-01-01 07:02:00,San Francisco,Mobile,0
424,1895,120.77,2024-01-01 07:03:00,New York,Desktop,0
425,1391,28.61,2024-01-01 07:04:00,Houston,Mobile,0
426,1134,6.91,2024-01-01 07:05:00,Seattle,Mobile,0
427,1194,67.8,2024-01-01 07:06:00,Seattle,Mobile,0
428,1400,51.52,2024-01-01 07:07:00,Los Angeles,Desktop,1
429,1639,18.97,2024-01-01 07:08:00,New York,Tablet,0
430,1032,48.58,2024-01-01 07:09:00,San Francisco,Desktop,0
431,1687,12.41,2024-01-01 07:10:00,Seattle,Mobile,0
432,1459,29.42,2024-01-01 07:11:00,Houston,Mobile,0
433,1954,114.84,2024-01-01 07:12:00,Seattle,Desktop,0
434,1882,7.17,2024-01-01 07:13:00,Houston,Tablet,0
435,1469,24.44,2024-01-01 07:14:00,New York,Desktop,0
436,1374,86.06,2024-01-01 07:15:00,Seattle,Mobile,0
437,1021,174.49,2024-01-01 07:16:00,San Francisco,Mobile,0
438,1749,30.25,2024-01-01 07:17:00,New York,Mobile,0
439,1669,35.36,2024-01-01 07:18:00,Chicago,Desktop,0
440,1037,42.45,2024-01-01 07:19:00,San Francisco,Mobile,0
441,1229,134.67,2024-01-01 07:20:00,New York,Mobile,0
442,1364,97.67,2024-01-01 07:21:00,Los Angeles,Desktop,0
443,1562,9.35,2024-01-01 07:22:00,Seattle,Mobile,0
444,1437,28.7,2024-01-01 07:23:00,San Francisco,Mobile,0
445,1775,31.18,2024-01-01 07:24:00,Austin,Mobile,0
446,1282,77.82,2024-01-01 07:25:00,San Francisco,Desktop,0
447,1026,46.18,2024-01-01 07:26:00,Chicago,Desktop,0
448,1225,53.1,2024-01-01 07:27:00,New York,Desktop,0
449,1276,316.0,2024-01-01 07:28:00,Austin,Desktop,0
450,1797,3.9,2024-01-01 07:29:00,Chicago,Tablet,0
451,1608,12.62,2024-01-01 07:30:00,Los Angeles,Desktop,0
452,1283,26.2,2024-01-01 07:31:00,San Francisco,Desktop,0
453,1878,21.37,2024-01-01 07:32:00,Seattle,Mobile,0
454,1959,1.09,2024-01-01 07:33:00,Austin,Desktop,0
455,1480,4.81,2024-01-01 07:34:00,Seattle,Desktop,0
456,1452,57.12,2024-01-01 07:35:00,New York,Mobile,0
457,1828,105.73,2024-01-01 07:36:00,New York,Mobile,1
458,1815,36.1,2024-01-01 07:37:00,Los Angeles,Mobile,0
459,1658,38.74,2024-01-01 07:38:00,Chicago,Mobile,0
460,1515,14.72,2024-01-01 07:39:00,Austin,Desktop,0
461,1546,73.02,2024-01-01 07:40:00,Los Angeles,Mobile,0
462,1191,69.67,2024-01-01 07:41:00,Chicago,Desktop,0
463,1048,44.38,2024-01-01 07:42:00,Houston,Desktop,0
464,1511,11.96,2024-01-01 07:43:00,Houston,Desktop,0
465,1016,5.1,2024-01-01 07:44:00,Chicago,Desktop,0
466,1171,3.32,2024-01-01 07:45:00,New York,Desktop,0
467,1219,44.91,2024-01-01 07:46:00,New York,Mobile,0
468,1157,87.16,2024-01-01 07:47:00,Houston,Mobile,0
469,1476,97.71,2024-01-01 07:48:00,New York,Desktop,0
470,1045,31.15,2024-01-01 07:49:00,Seattle,Mobile,0
471,1372,76.69,2024-01-01 07:50:00,New York,Mobile,0
472,1517,146.76,2024-01-01 07:51:00,Chicago,Desktop,0
473,1098,16.09,2024-01-01 07:52:00,San Francisco,Desktop,0
474,1891,25.37,2024-01-01 07:53:00,Chicago,Desktop,0
475,1744,134.03,2024-01-01 07:54:00,New York,Desktop,1
476,1036,20.64,2024-01-01 07:55:00,Chicago,Mobile,0
477,1279,122.6,2024-01-01 07:56:00,Austin,Desktop,0
478,1348,198.28,2024-01-01 07:57:00,Houston,Desktop,0
479,1496,54.21,2024-01-01 07:58:00,San Francisco,Desktop,0
480,1301,84.88,2024-01-01 07:59:00,Austin,Mobile,0
481,1180,69.22,2024-01-01 08:00:00,Austin,Desktop,0
482,1606,60.12,2024-01-01 08:01:00,New York,Mobile,0
483,1098,18.33,2024-01-01 08:02:00,New York,Desktop,0
484,1699,2.94,2024-01-01 08:03:00,Austin,Mobile,0
485,1992,21.01,2024-01-01 08:04:00,Austin,Tablet,0
486,1115,54.97,2024-01-01 08:05:00,Los Angeles,Desktop,0
487,1190,5.41,2024-01-01 08:06:00,Los Angeles,Mobile,0
488,1252,0.6,2024-01-01 08:07:00,Seattle,Mobile,0
489,1980,7.52,2024-01-01 08:08:00,Houston,Mobile,0
490,1927,62.89,2024-01-01 08:09:00,Austin,Mobile,0
491,1982,180.22,2024-01-01 08:10:00,Chicago,Desktop,0
492,1160,203.92,2024-01-01 08:11:00,San Francisco,Desktop,0
493,1255,34.06,2024-01-01 08:12:00,Los Angeles,Tablet,0
494,1322,101.76,2024-01-01 08:13:00,New York,Desktop,0
495,1127,66.75,2024-01-01 08:14:00,Austin,Tablet,0
496,1017,34.76,2024-01-01 08:15:00,Chicago,Mobile,0
497,1792,42.52,2024-01-01 08:16:00,San Francisco,Desktop,0
498,1734,7.38,2024-01-01 08:17:00,Chicago,Mobile,0
499,1565,138.76,2024-01-01 08:18:00,Seattle,Mobile,0
500,1569,21.69,2024-01-01 08:19:00,Chicago,Desktop,0
501,1322,29.54,2024-01-01 08:20:00,New York,Desktop,0
502,1871,55.69,2024-01-01 08:21:00,Los Angeles,Mobile,1
503,1685,20.32,2024-01-01 08:22:00,Chicago,Tablet,0
504,1791,14.67,2024-01-01 08:23:00,San Francisco,Mobile,0
505,1625,49.85,2024-01-01 08:24:00,Los Angeles,Desktop,0
506,1287,1.27,2024-01-01 08:25:00,Seattle,Desktop,0
507,1942,63.78,2024-01-01 08:26:00,Seattle,Tablet,0
508,1853,36.08,2024-01-01 08:27:00,Houston,Desktop,0
509,1662,46.54,2024-01-01 08:28:00,New York,Mobile,0
510,1961,49.97,2024-01-01 08:29:00,Los Angeles,Desktop,1
511,1638,37.44,2024-01-01 08:30:00,Seattle,Desktop,0
512,1154,43.68,2024-01-01 08:31:00,Seattle,Desktop,0
513,1489,57.57,2024-01-01 08:32:00,Los Angeles,Desktop,0
514,1385,69.94,2024-01-01 08:33:00,Chicago,Mobile,0
515,1985,65.0,2024-01-01 08:34:00,San Francisco,Desktop,0
516,1784,101.86,2024-01-01 08:35:00,Chicago,Desktop,0
517,1103,10.5,2024-01-01 08:36:00,San Francisco,Desktop,1
518,1928,25.64,2024-01-01 08:37:00,Seattle,Tablet,1
519,1392,147.63,2024-01-01 08:38:00,Seattle,Mobile,0
520,1810,25.26,2024-01-01 08:39:00,New York,Desktop,0
521,1245,6.67,2024-01-01 08:40:00,Los Angeles,Desktop,0
522,1175,37.27,2024-01-01 08:41:00,Austin,Mobile,0
523,1038,5.8,2024-01-01 08:42:00,Seattle,Mobile,0
524,1476,11.34,2024-01-01 08:43:00,San Francisco,Desktop,0
525,1681,319.41,2024-01-01 08:44:00,San Francisco,Desktop,0
526,1758,38.97,2024-01-01 08:45:00,Chicago,Mobile,0
527,1537,16.71,2024-01-01 08:46:00,Chicago,Mobile,0
528,1866,262.71,2024-01-01 08:47:00,Seattle,Mobile,1
529,1817,169.9,2024-01-01 08:48:00,Seattle,Desktop,0
530,1920,29.06,2024-01-01 08:49:00,Houston,Desktop,0
531,1407,15.08,2024-01-01 08:50:00,San Francisco,Desktop,0
532,1524,91.13,2024-01-01 08:51:00,New York,Desktop,0
533,1827,62.87,2024-01-01 08:52:00,Los Angeles,Tablet,0
534,1505,58.07,2024-01-01 08:53:00,Los Angeles,Desktop,0
535,1902,111.8,2024-01-01 08:54:00,Los Angeles,Mobile,1
536,1824,58.47,2024-01-01 08:55:00,San Francisco,Mobile,1
537,1035,16.69,2024-01-01 08:56:00,Chicago,Desktop,0
538,1684,59.19,2024-01-01 08:57:00,New York,Mobile,0
539,1019,18.25,2024-01-01 08:58:00,Los Angeles,Mobile,0
540,1320,71.2,2024-01-01 08:59:00,San Francisco,Tablet,0
541,1775,48.35,2024-01-01 09:00:00,Austin,Desktop,0
542,1511,4.03,2024-01-01 09:01:00,Seattle,Desktop,0
543,1399,35.96,2024-01-01 09:02:00,Houston,Desktop,0
544,1653,21.03,2024-01-01 09:03:00,Houston,Desktop,0
545,1971,19.92,2024-01-01 09:04:00,Los Angeles,Desktop,0
546,1882,46.1,2024-01-01 09:05:00,Chicago,Mobile,0
547,1470,19.45,2024-01-01 09:06:00,Houston,Desktop,0
548,1142,75.01,2024-01-01 09:07:00,Houston,Tablet,0
549,1091,3.67,2024-01-01 09:08:00,Houston,Desktop,0
550,1353,54.0,2024-01-01 09:09:00,Houston,Mobile,0
551,1833,82.83,2024-01-01 09:10:00,Los Angeles,Desktop,0
552,1799,55.86,2024-01-01 09:11:00,San Francisco,Desktop,0
553,1726,34.38,2024-01-01 09:12:00,New York,Mobile,0
554,1958,150.09,2024-01-01 09:13:00,New York,Desktop,1
555,1853,17.83,2024-01-01 09:14:00,Chicago,Mobile,0
556,1050,0.97,2024-01-01 09:15:00,San Francisco,Mobile,1
557,1664,28.28,2024-01-01 09:16:00,Seattle,Mobile,0
558,1697,1.68,2024-01-01 09:17:00,Austin,Mobile,0
559,1574,153.89,2024-01-01 09:18:00,New York,Desktop,0
560,1189,11.78,2024-01-01 09:19:00,Austin,Mobile,0
561,1124,77.78,2024-01-01 09:20:00,New York,Desktop,0
562,1149,74.49,2024-01-01 09:21:00,New York,Desktop,0
563,1313,12.28,2024-01-01 09:22:00,Chicago,Desktop,0
564,1569,48.54,2024-01-01 09:23:00,Houston,Desktop,0
565,1341,2.46,2024-01-01 09:24:00,Chicago,Desktop,0
566,1304,33.04,2024-01-01 09:25:00,New York,Tablet,0
567,1691,0.74,2024-01-01 09:26:00,San Francisco,Mobile,0
568,1681,127.01,2024-01-01 09:27:00,Houston,Tablet,0
569,1837,186.66,2024-01-01 09:28:00,San Francisco,Desktop,0
570,1782,12.57,2024-01-01 09:29:00,San Francisco,Mobile,1
571,1053,11.67,2024-01-01 09:30:00,San Francisco,Desktop,0
572,1443,70.06,2024-01-01 09:31:00,Houston,Desktop,1
573,1612,14.61,2024-01-01 09:32:00,San Francisco,Mobile,0
574,1992,112.73,2024-01-01 09:33:00,Houston,Tablet,0
575,1263,42.66,2024-01-01 09:34:00,Austin,Desktop,0
576,1052,21.6,2024-01-01 09:35:00,Seattle,Tablet,0
577,1571,89.4,2024-01-01 09:36:00,New York,Mobile,0
578,1619,34.0,2024-01-01 09:37:00,Los Angeles,Tablet,0
579,1004,121.31,2024-01-01 09:38:00,San Francisco,Mobile,1
580,1102,131.56,2024-01-01 09:39:00,Chicago,Tablet,1
581,1195,9.04,2024-01-01 09:40:00,Austin,Mobile,0
582,1773,0.12,2024-01-01 09:41:00,Chicago,Desktop,1
583,1876,206.54,2024-01-01 09:42:00,Los Angeles,Desktop,0
584,1991,118.3,2024-01-01 09:43:00,Houston,Desktop,1
585,1883,2.85,2024-01-01 09:44:00,Los Angeles,Mobile,0
586,1349,89.5,2024-01-01 09:45:00,Chicago,Mobile,0
587,1046,30.61,2024-01-01 09:46:00,Los Angeles,Mobile,0
588,1866,14.99,2024-01-01 09:47:00,New York,Mobile,0
589,1822,105.49,2024-01-01 09:48:00,Los Angeles,Desktop,0
590,1935,10.95,2024-01-01 09:49:00,San Francisco,Desktop,0
591,1819,147.16,2024-01-01 09:50:00,New York,Desktop,0
592,1655,11.51,2024-01-01 09:51:00,San Francisco,Mobile,0
593,1268,47.55,2024-01-01 09:52:00,Seattle,Desktop,0
594,1369,12.62,2024-01-01 09:53:00,Seattle,Desktop,0
595,1635,39.45,2024-01-01 09:54:00,Los Angeles,Desktop,0
596,1105,57.6,2024-01-01 09:55:00,New York,Desktop,0
597,1669,10.55,2024-01-01 09:56:00,New York,Desktop,0
598,1658,36.79,2024-01-01 09:57:00,Seattle,Desktop,0
599,1656,31.66,2024-01-01 09:58:00,Los Angeles,Tablet,0
600,1119,3.68,2024-01-01 09:59:00,Austin,Desktop,0
601,1830,85.27,2024-01-01 10:00:00,Houston,Mobile,0
602,1786,20.45,2024-01-01 10:01:00,Houston,Desktop,0
603,1603,42.73,2024-01-01 10:02:00,Houston,Mobile,0
604,1057,36.16,2024-01-01 10:03:00,New York,Mobile,1
605,1950,36.0,2024-01-01 10:04:00,Seattle,Mobile,0
606,1345,5.67,2024-01-01 10:05:00,Houston,Mobile,0
607,1740,27.54,2024-01-01 10:06:00,Seattle,Mobile,0
608,1473,30.11,2024-01-01 10:07:00,New York,Tablet,0
609,1116,66.15,2024-01-01 10:08:00,Seattle,Mobile,0
610,1829,91.63,2024-01-01 10:09:00,Austin,Mobile,0
611,1790,39.37,2024-01-01 10:10:00,Los Angeles,Desktop,0
612,1126,4.54,2024-01-01 10:11:00,Seattle,Tablet,0
613,1392,13.51,2024-01-01 10:12:00,Seattle,Mobile,0
614,1907,9.01,2024-01-01 10:13:00,Los Angeles,Desktop,1
615,1640,6.65,2024-01-01 10:14:00,New York,Mobile,0
616,1057,22.78,2024-01-01 10:15:00,New York,Mobile,0
617,1633,13.03,2024-01-01 10:16:00,Seattle,Mobile,0
618,1512,12.31,2024-01-01 10:17:00,Austin,Tablet,0
619,1750,2.81,2024-01-01 10:18:00,Houston,Desktop,0
620,1801,0.89,2024-01-01 10:19:00,Austin,Desktop,0
621,1095,5.42,2024-01-01 10:20:00,Los Angeles,Mobile,0
622,1637,9.45,2024-01-01 10:21:00,Los Angeles,Desktop,0
623,1117,28.19,2024-01-01 10:22:00,San Francisco,Desktop,0
624,1559,35.72,2024-01-01 10:23:00,Houston,Mobile,0
625,1600,7.58,2024-01-01 10:24:00,Seattle,Desktop,1
626,1487,27.65,2024-01-01 10:25:00,Los Angeles,Desktop,0
627,1236,20.91,2024-01-01 10:26:00,San Francisco,Desktop,0
628,1884,10.13,2024-01-01 10:27:00,New York,Mobile,0
629,1896,0.34,2024-01-01 10:28:00,Los Angeles,Desktop,0
630,1271,31.46,2024-01-01 10:29:00,Chicago,Desktop,0
631,1188,57.86,2024-01-01 10:30:00,Houston,Mobile,0
632,1998,12.83,2024-01-01 10:31:00,San Francisco,Desktop,1
633,1703,7.07,2024-01-01 10:32:00,Houston,Tablet,0
634,1446,109.04,2024-01-01 10:33:00,Houston,Desktop,0
635,1580,16.08,2024-01-01 10:34:00,Chicago,Mobile,0
636,1789,12.66,2024-01-01 10:35:00,Austin,Desktop,0
637,1860,97.28,2024-01-01 10:36:00,New York,Mobile,0
638,1246,84.94,2024-01-01 10:37:00,Houston,Desktop,0
639,1962,29.74,2024-01-01 10:38:00,Los Angeles,Desktop,0
640,1075,33.59,2024-01-01 10:39:00,New York,Mobile,0
641,1153,12.28,2024-01-01 10:40:00,Los Angeles,Desktop,0
642,1655,4.08,2024-01-01 10:41:00,New York,Mobile,0
643,1434,42.6,2024-01-01 10:42:00,Seattle,Desktop,0
644,1996,5.18,2024-01-01 10:43:00,New York,Mobile,0
645,1085,29.83,2024-01-01 10:44:00,San Francisco,Tablet,0
646,1696,141.09,2024-01-01 10:45:00,Los Angeles,Tablet,1
647,1284,152.7,2024-01-01 10:46:00,Los Angeles,Desktop,0
648,1973,13.68,2024-01-01 10:47:00,Seattle,Desktop,0
649,1219,48.92,2024-01-01 10:48:00,New York,Tablet,0
650,1068,32.13,2024-01-01 10:49:00,Houston,Mobile,0
651,1046,104.25,2024-01-01 10:50:00,Los Angeles,Desktop,1
652,1093,15.83,2024-01-01 10:51:00,Seattle,Mobile,0
653,1749,0.19,2024-01-01 10:52:00,Chicago,Desktop,0
654,1957,8.87,2024-01-01 10:53:00,Chicago,Tablet,0
655,1452,21.5,2024-01-01 10:54:00,New York,Desktop,0
656,1203,18.97,2024-01-01 10:55:00,Austin,Mobile,0
657,1911,78.36,2024-01-01 10:56:00,New York,Mobile,0
658,1217,57.06,2024-01-01 10:57:00,Seattle,Tablet,0
659,1473,17.8,2024-01-01 10:58:00,New York,Mobile,0
660,1431,30.6,2024-01-01 10:59:00,Houston,Desktop,0
661,1340,5.02,2024-01-01 11:00:00,Houston,Mobile,0
662,1550,114.21,2024-01-01 11:01:00,San Francisco,Tablet,0
663,1611,137.0,2024-01-01 11:02:00,Seattle,Mobile,0
664,1288,195.11,2024-01-01 11:03:00,Austin,Mobile,0
665,1253,101.46,2024-01-01 11:04:00,Seattle,Mobile,0
666,1733,9.56,2024-01-01 11:05:00,Seattle,Desktop,0
667,1356,2.36,2024-01-01 11:06:00,Austin,Mobile,0
668,1022,43.33,2024-01-01 11:07:00,Seattle,Desktop,1
669,1761,121.87,2024-01-01 11:08:00,Austin,Desktop,1
670,1521,9.76,2024-01-01 11:09:00,Austin,Mobile,0
671,1757,0.35,2024-01-01 11:10:00,Austin,Desktop,0
672,1836,81.87,2024-01-01 11:11:00,Seattle,Desktop,0
673,1099,4.0,2024-01-01 11:12:00,Seattle,Desktop,0
674,1801,26.7,2024-01-01 11:13:00,New York,Desktop,0
675,1179,56.8,2024-01-01 11:14:00,Seattle,Mobile,0
676,1222,13.51,2024-01-01 11:15:00,New York,Mobile,0
677,1905,4.38,2024-01-01 11:16:00,San Francisco,Desktop,1
678,1761,73.49,2024-01-01 11:17:00,Chicago,Desktop,0
679,1658,49.74,2024-01-01 11:18:00,Chicago,Desktop,0
680,1441,223.23,2024-01-01 11:19:00,San Francisco,Desktop,1
681,1607,21.1,2024-01-01 11:20:00,San Francisco,Mobile,0
682,1768,3.19,2024-01-01 11:21:00,Los Angeles,Desktop,0
683,1324,66.28,2024-01-01 11:22:00,New York,Mobile,0
684,1515,36.88,2024-01-01 11:23:00,Austin,Desktop,0
685,1015,11.99,2024-01-01 11:24:00,Los Angeles,Desktop,0
686,1791,76.1,2024-01-01 11:25:00,Houston,Desktop,0
687,1335,11.39,2024-01-01 11:26:00,New York,Desktop,0
688,1758,15.1,2024-01-01 11:27:00,Seattle,Mobile,0
689,1257,4.85,2024-01-01 11:28:00,San Francisco,Desktop,0
690,1496,25.49,2024-01-01 11:29:00,Chicago,Desktop,0
691,1987,27.14,2024-01-01 11:30:00,New York,Tablet,0
692,1895,36.14,2024-01-01 11:31:00,San Francisco,Mobile,1
693,1159,61.72,2024-01-01 11:32:00,New York,Desktop,0
694,1474,118.28,2024-01-01 11:33:00,Seattle,Tablet,0
695,1851,7.41,2024-01-01 11:34:00,New York,Desktop,0
696,1663,2.79,2024-01-01 11:35:00,Seattle,Mobile,0
697,1907,0.94,2024-01-01 11:36:00,New York,Desktop,0
698,1689,7.75,2024-01-01 11:37:00,Houston,Mobile,0
699,1674,53.64,2024-01-01 11:38:00,Chicago,Mobile,0
700,1379,65.0,2024-01-01 11:39:00,New York,Desktop,0
701,1544,77.21,2024-01-01 11:40:00,San Francisco,Mobile,0
702,1928,13.97,2024-01-01 11:41:00,Houston,Mobile,0
703,1956,18.26,2024-01-01 11:42:00,Los Angeles,Mobile,0
704,1690,33.0,2024-01-01 11:43:00,New York,Mobile,0
705,1426,3.26,2024-01-01 11:44:00,Seattle,Mobile,0
706,1612,47.23,2024-01-01 11:45:00,Houston,Desktop,0
707,1267,205.94,2024-01-01 11:46:00,Austin,Mobile,0
708,1834,22.38,2024-01-01 11:47:00,Los Angeles,Mobile,1
709,1576,69.89,2024-01-01 11:48:00,Chicago,Desktop,0
710,1416,34.66,2024-01-01 11:49:00,New York,Mobile,0
711,1167,6.84,2024-01-01 11:50:00,New York,Mobile,0
712,1841,43.64,2024-01-01 11:51:00,Houston,Tablet,0
713,1042,17.82,2024-01-01 11:52:00,Chicago,Mobile,0
714,1555,1.75,2024-01-01 11:53:00,Austin,Desktop,0
715,1284,50.38,2024-01-01 11:54:00,Los Angeles,Mobile,0
716,1396,97.93,2024-01-01 11:55:00,San Francisco,Mobile,1
717,1011,21.14,2024-01-01 11:56:00,Chicago,Mobile,0
718,1606,24.74,2024-01-01 11:57:00,New York,Mobile,0
719,1301,110.83,2024-01-01 11:58:00,Houston,Mobile,0
720,1897,84.0,2024-01-01 11:59:00,Austin,Desktop,0
721,1252,62.76,2024-01-01 12:00:00,Houston,Mobile,0
722,1498,14.3,2024-01-01 12:01:00,Los Angeles,Mobile,0
723,1753,120.52,2024-01-01 12:02:00,Seattle,Desktop,1
724,1034,8.39,2024-01-01 12:03:00,Seattle,Desktop,0
725,1726,49.28,2024-01-01 12:04:00,Chicago,Mobile,1
726,1848,1.46,2024-01-01 12:05:00,Houston,Mobile,0
727,1089,51.6,2024-01-01 12:06:00,San Francisco,Tablet,0
728,1775,16.23,2024-01-01 12:07:00,San Francisco,Tablet,0
729,1604,29.86,2024-01-01 12:08:00,Seattle,Desktop,0
730,1921,21.18,2024-01-01 12:09:00,Seattle,Tablet,0
731,1969,9.48,2024-01-01 12:10:00,Houston,Desktop,0
732,1601,48.64,2024-01-01 12:11:00,New York,Mobile,0
733,1417,106.84,2024-01-01 12:12:00,Houston,Desktop,1
734,1114,159.81,2024-01-01 12:13:00,Austin,Desktop,0
735,1616,10.68,2024-01-01 12:14:00,Chicago,Tablet,0
736,1902,63.18,2024-01-01 12:15:00,Los Angeles,Desktop,0
737,1195,54.58,2024-01-01 12:16:00,San Francisco,Mobile,1
738,1825,21.03,2024-01-01 12:17:00,Houston,Desktop,0
739,1500,0.96,2024-01-01 12:18:00,Austin,Desktop,1
740,1625,58.53,2024-01-01 12:19:00,Seattle,Desktop,0
741,1492,145.47,2024-01-01 12:20:00,San Francisco,Mobile,0
742,1074,50.0,2024-01-01 12:21:00,San Francisco,Desktop,0
743,1412,28.57,2024-01-01 12:22:00,Los Angeles,Desktop,0
744,1375,37.24,2024-01-01 12:23:00,San Francisco,Mobile,0
745,1419,11.13,2024-01-01 12:24:00,Austin,Desktop,0
746,1728,69.42,2024-01-01 12:25:00,San Francisco,Desktop,0
747,1276,68.6,2024-01-01 12:26:00,San Francisco,Tablet,0
748,1760,7.86,2024-01-01 12:27:00,Houston,Desktop,0
749,1675,105.18,2024-01-01 12:28:00,Houston,Desktop,0
750,1393,15.68,2024-01-01 12:29:00,Seattle,Mobile,0
751,1868,201.59,2024-01-01 12:30:00,Chicago,Mobile,1
752,1456,24.14,2024-01-01 12:31:00,New York,Mobile,0
753,1919,9.79,2024-01-01 12:32:00,Austin,Tablet,0
754,1191,21.67,2024-01-01 12:33:00,New York,Desktop,0
755,1738,29.01,2024-01-01 12:34:00,New York,Tablet,0
756,1688,3.59,2024-01-01 12:35:00,San Francisco,Tablet,0
757,1098,43.16,2024-01-01 12:36:00,Seattle,Mobile,0
758,1547,45.52,2024-01-01 12:37:00,Los Angeles,Desktop,0
759,1977,67.15,2024-01-01 12:38:00,Los Angeles,Mobile,0
760,1998,1.48,2024-01-01 12:39:00,San Francisco,Desktop,0
761,1095,38.96,2024-01-01 12:40:00,Seattle,Mobile,0
762,1663,2.72,2024-01-01 12:41:00,Austin,Desktop,0
763,1662,60.39,2024-01-01 12:42:00,New York,Mobile,0
764,1189,2.87,2024-01-01 12:43:00,Chicago,Mobile,0
765,1735,121.37,2024-01-01 12:44:00,Seattle,Desktop,0
766,1036,60.55,2024-01-01 12:45:00,New York,Mobile,0
767,1779,35.4,2024-01-01 12:46:00,Los Angeles,Mobile,0
768,1368,29.13,2024-01-01 12:47:00,New York,Mobile,0
769,1694,7.0,2024-01-01 12:48:00,Houston,Desktop,0
770,1524,17.19,2024-01-01 12:49:00,Houston,Mobile,0
771,1278,101.61,2024-01-01 12:50:00,Chicago,Mobile,0
772,1216,117.41,2024-01-01 12:51:00,Austin,Desktop,0
773,1866,0.04,2024-01-01 12:52:00,New York,Mobile,0
774,1872,45.09,2024-01-01 12:53:00,Houston,Mobile,0
775,1797,63.52,2024-01-01 12:54:00,Austin,Mobile,0
776,1272,48.21,2024-01-01 12:55:00,Seattle,Desktop,0
777,1880,4.26,2024-01-01 12:56:00,Seattle,Desktop,0
778,1061,12.28,2024-01-01 12:57:00,Houston,Mobile,0
779,1595,14.41,2024-01-01 12:58:00,Austin,Tablet,0
780,1879,89.11,2024-01-01 12:59:00,Austin,Mobile,0
781,1728,31.11,2024-01-01 13:00:00,Houston,Desktop,0
782,1341,33.36,2024-01-01 13:01:00,San Francisco,Desktop,0
783,1396,136.59,2024-01-01 13:02:00,Los Angeles,Mobile,0
784,1698,50.68,2024-01-01 13:03:00,Austin,Mobile,0
785,1018,114.47,2024-01-01 13:04:00,Seattle,Desktop,0
786,1176,30.49,2024-01-01 13:05:00,San Francisco,Mobile,1
787,1611,8.09,2024-01-01 13:06:00,New York,Desktop,0
788,1395,132.92,2024-01-01 13:07:00,San Francisco,Desktop,0
789,1444,30.69,2024-01-01 13:08:00,Houston,Desktop,0
790,1232,10.02,2024-01-01 13:09:00,San Francisco,Mobile,1
791,1914,18.01,2024-01-01 13:10:00,Los Angeles,Tablet,0
792,1075,2.61,2024-01-01 13:11:00,Houston,Desktop,0
793,1264,31.58,2024-01-01 13:12:00,Chicago,Mobile,0
794,1454,95.91,2024-01-01 13:13:00,New York,Desktop,0
795,1795,135.59,2024-01-01 13:14:00,Seattle,Mobile,1
796,1717,134.86,2024-01-01 13:15:00,Chicago,Mobile,1
797,1734,6.69,2024-01-01 13:16:00,San Francisco,Desktop,0
798,1383,24.07,2024-01-01 13:17:00,Austin,Desktop,0
799,1563,1.43,2024-01-01 13:18:00,San Francisco,Mobile,0
800,1850,96.61,2024-01-01 13:19:00,Seattle,Mobile,0
801,1505,22.22,2024-01-01 13:20:00,Seattle,Desktop,0
802,1366,49.86,2024-01-01 13:21:00,Austin,Mobile,0
803,1143,62.75,2024-01-01 13:22:00,Chicago,Mobile,0
804,1884,28.09,2024-01-01 13:23:00,Chicago,Mobile,0
805,1068,18.3,2024-01-01 13:24:00,Austin,Desktop,0
806,1098,163.79,2024-01-01 13:25:00,Los Angeles,Mobile,0
807,1395,166.89,2024-01-01 13:26:00,New York,Mobile,0
808,1024,17.08,2024-01-01 13:27:00,Houston,Mobile,0
809,1947,32.66,2024-01-01 13:28:00,Chicago,Tablet,0
810,1890,180.31,2024-01-01 13:29:00,New York,Desktop,0
811,1468,0.24,2024-01-01 13:30:00,Houston,Mobile,0
812,1483,26.61,2024-01-01 13:31:00,San Francisco,Desktop,1
813,1564,5.29,2024-01-01 13:32:00,Houston,Desktop,0
814,1150,35.58,2024-01-01 13:33:00,Chicago,Mobile,1
815,1143,1.25,2024-01-01 13:34:00,Los Angeles,Tablet,0
816,1568,26.12,2024-01-01 13:35:00,Los Angeles,Desktop,0
817,1038,12.47,2024-01-01 13:36:00,New York,Tablet,0
818,1108,38.1,2024-01-01 13:37:00,San Francisco,Desktop,0
819,1692,275.99,2024-01-01 13:38:00,New York,Desktop,0
820,1041,80.61,2024-01-01 13:39:00,Austin,Desktop,0
821,1185,93.42,2024-01-01 13:40:00,Los Angeles,Mobile,0
822,1934,50.43,2024-01-01 13:41:00,New York,Mobile,0
823,1397,2.12,2024-01-01 13:42:00,Austin,Desktop,1
