client_id,age,job,marital,education,credit_default,mortgage
878,28,_______,single,________,False,True
879,48,________,married,___________,False,True
880,31,______,single,___________,False,True
881,27,___________,married,________,False,True
882,43,__________,single,_________________,False,True
883,47,_______,married,________,False,True
884,40,___________,divorced,_______,False,True
885,43,_______,married,___________,False,False
886,29,__________,married,___________________,False,True
887,54,______,married,_________________,False,False
888,36,__________,married,___________________,False,False
889,30,______,single,_________________,False,False
890,38,________,single,_______,False,True
891,39,___________,married,________,False,False
892,33,___________,married,________,False,False
893,39,_______,single,___________,False,True
894,38,__________,single,___________________,False,False
895,44,______,married,___________,False,True
896,33,___________,married,________,False,True
897,37,___________,married,________,False,False
898,32,__________,married,________,False,False
899,46,__________,married,___________________,False,True
900,34,__________,divorced,___________________,False,True
901,52,__________,married,________,False,False
902,46,___________,married,________,False,False
903,57,__________,divorced,_________________,False,False
904,52,__________,married,________,False,False
905,32,__________,single,___________________,False,False
906,31,___________,single,________,False,False
907,46,______,divorced,________,False,False
908,59,________,divorced,___________,False,False
909,38,___________,married,_______,False,False
910,42,___________,divorced,________,False,True
911,40,___________,married,________,False,False
912,46,______,married,___________________,False,False
913,35,______,single,___________,False,False
