transaction_id,user_id,timestamp,amount,merchant_category,location,payment_method,is_fraud
28ed182f-e808-4bc0-97bb-b67ed5b28f09,4692,2024-01-08 12:22:11,3415.99,Fast Food,Houston,PayPal,0
d3337d3f-fed6-4464-b68f-f3630e7fc4b5,2617,2024-08-12 16:14:27,3803.58,Clothing,Miami,PayPal,0
f7a82621-0192-4c11-bd2b-9957c5219abb,8394,2024-06-14 19:49:35,4350.9,Gas Station,Los Angeles,Credit Card,1
e9acd092-1130-4db0-a903-0b0900813ffa,9010,2024-03-10 06:52:13,2128.97,Gas Station,Miami,Debit Card,0
7fea5e86-1b9b-45cb-9615-3298b3737a05,8767,2024-07-10 16:34:01,3835.54,Electronics,Chicago,Bitcoin,0
18f9a696-6610-44cf-8051-b2badc693d6d,6767,2024-08-02 08:46:00,2378.57,Luxury Goods,Seattle,Bitcoin,0
04c18b85-181f-4033-88e1-ff46c12896db,9022,2024-05-02 04:57:08,4312.9,Subscription Service,Miami,PayPal,0
f35b3449-8da1-4bb8-841b-3b700b1f6c42,4855,2024-11-23 14:22:55,1716.83,Travel,Chicago,Debit Card,0
9f54a4e2-64dc-4635-8114-a9f17f85d608,3795,2024-12-10 17:57:10,2609.49,Entertainment,Miami,Bitcoin,0
271c54cd-8fb0-4d98-a2bc-4cd996db7dd4,6015,2024-11-26 21:28:47,2054.9,Groceries,San Francisco,PayPal,0
1ec90534-1b62-4060-a7a0-cb1b517de313,9835,2024-08-19 01:58:51,2201.98,Groceries,San Francisco,Debit Card,0
60e6a52b-d335-4a5f-8441-54f44a3a742a,1246,2024-08-16 02:49:33,917.96,Gas Station,San Francisco,Debit Card,0
ef3de4bc-da81-449a-a830-a7a9b122c4c4,6630,2024-06-01 12:19:28,1216.45,Travel,San Francisco,Bitcoin,0
b38d1bc4-e4c2-44cb-b89b-3ea0c72e5c6c,1509,2024-05-10 01:21:57,4308.97,Groceries,Chicago,Bitcoin,0
b4ec7550-e6d9-4a10-8203-4fad5401a343,8379,2024-10-20 23:12:51,4781.98,Online Purchase,Seattle,PayPal,0
d4df86f1-aaa6-467c-8413-cc6712fbbd22,6431,2024-01-16 03:51:53,2549.96,Electronics,Seattle,Debit Card,0
e3307a4c-9c54-4971-9922-f1d1bad9b687,1446,2024-01-01 11:44:27,185.71,Subscription Service,New York,Debit Card,0
d68443b5-1e48-4e64-9546-d525002be434,7757,2024-08-30 22:31:31,2070.44,Travel,Los Angeles,PayPal,0
2147e1cb-7267-45f9-8193-01f3a6e9aaf4,4540,2024-12-15 23:30:04,3634.73,Luxury Goods,Houston,PayPal,0
22c8fe63-ae08-4715-925f-a13abec92805,9972,2024-06-05 03:34:33,635.25,Subscription Service,Houston,Debit Card,0
bce04b5a-1528-4f40-9c60-f5f169eb72b1,1560,2024-07-21 15:56:46,2822.44,Fast Food,Miami,Debit Card,0
b5ebf5f7-8278-45b6-9a62-861b155bd7d8,1332,2024-08-14 20:10:00,116.9,Subscription Service,New York,Bitcoin,0
d9e8c4f5-6aab-4dbf-8ffe-6ae8cd0f1490,4293,2024-08-17 00:24:56,3262.99,Groceries,Los Angeles,Credit Card,0
613d499d-f1dc-4fea-a6ed-922a62666bc2,4243,2024-11-21 03:43:48,924.15,Gas Station,New York,Debit Card,0
c20f2c61-55ed-4dc4-878d-5fea63b3fea3,3057,2024-04-18 12:05:06,3308.06,Entertainment,Seattle,PayPal,0
bf933224-460d-46e2-a9e1-213c9d55be01,1628,2024-10-15 11:18:37,2880.8,Online Purchase,New York,Bitcoin,0
0ed963f0-8f23-4ee1-b429-d0028462b807,3494,2024-04-11 06:29:43,3818.13,Travel,Los Angeles,Credit Card,0
dce5a213-eeba-46a3-b39c-093d2cc5b8b9,5064,2024-11-15 17:06:12,2356.4,Entertainment,Chicago,Credit Card,0
84490ec6-d2ad-4a5f-9781-2a082b2139bd,6143,2024-08-24 13:20:20,4018.33,Travel,Chicago,Bitcoin,0
f0edd5d2-d074-41f4-9f47-c387cc033fe6,5611,2024-04-07 06:34:06,1619.84,Electronics,Seattle,PayPal,0
2a7a329f-86ef-4ff3-ad29-773fda9c35e0,1598,2024-01-21 00:29:00,3395.79,Clothing,Houston,PayPal,0
79bbd6e5-f6cf-4c34-a5c5-a5cf3382dcaa,1104,2024-06-07 00:53:09,3044.13,Online Purchase,New York,Bitcoin,0
6da832cd-3f2d-4668-9006-5285f6c3464f,5389,2024-09-14 02:56:34,2596.57,Gas Station,Seattle,Credit Card,0
469f75f2-f467-40ad-98bd-226e20074fad,6838,2024-08-12 12:34:00,3768.73,Fast Food,Houston,PayPal,0
1a099988-92ec-43a0-ae2f-25f8ec248926,6579,2024-05-31 09:55:46,1058.3,Groceries,Seattle,Bitcoin,0
a390846f-89a6-42f3-93ae-7655d0cd3bdb,2454,2024-06-03 06:22:15,4508.69,Luxury Goods,Chicago,PayPal,0
9eecf8ba-be79-4177-8bae-c0dd6039b58f,5181,2024-09-05 20:10:46,4793.76,Entertainment,Seattle,Debit Card,0
2c0d07c2-6fa8-4ba2-b2d2-0673a3b27bf2,4004,2024-11-19 11:29:35,4210.66,Groceries,San Francisco,Credit Card,0
dd8fe972-886e-441a-a07f-0708f5a57915,1976,2024-06-03 19:13:51,15.11,Entertainment,New York,PayPal,0
f4d0c5a4-40f8-4089-9bc1-1e9b0d9e5e1c,8899,2024-11-01 10:53:37,2567.93,Luxury Goods,New York,Bitcoin,0
35f93dfc-2795-460b-b8e0-323de18ae991,4292,2024-10-27 19:13:52,3114.61,Online Purchase,New York,Credit Card,0
5ad0b7f1-bd88-4e6d-b4c4-f70ff2e87eed,3240,2024-05-26 10:28:46,4879.2,Entertainment,Los Angeles,PayPal,0
00b6e611-b231-4a98-9e57-e78a7bb83248,5555,2024-09-18 09:01:10,4901.38,Fast Food,Los Angeles,Bitcoin,0
89c29e0a-ac63-4bc8-b71e-a678db0bb4e7,9827,2024-11-01 08:42:09,2969.97,Subscription Service,Houston,Credit Card,0
5ae304c4-cfdd-4cb1-817c-5d58ebe53984,3793,2024-11-03 14:43:46,4050.83,Luxury Goods,Chicago,PayPal,0
ea376ec4-9128-4f8c-94f8-acf47ae1076b,2227,2024-04-20 20:51:31,2476.5,Clothing,Miami,Bitcoin,0
1d9ead7a-1fb8-4835-b5d9-b9656870c184,2333,2024-04-04 05:37:16,3373.71,Groceries,San Francisco,Bitcoin,0
7190b968-9972-46d6-8a45-98947a06c30e,2288,2024-02-21 14:06:18,531.07,Luxury Goods,New York,Credit Card,0
587f6430-e252-4a22-9bc7-e2ad5c1c3665,1053,2024-04-30 13:05:14,3254.82,Entertainment,Seattle,Debit Card,0
0781eb14-2bc8-46c9-9fa3-205f3f946bfe,9802,2024-07-11 21:30:49,1649.8,Luxury Goods,San Francisco,Credit Card,0
31d01e66-cc38-46db-b4ff-c0df9ad5a3b2,8214,2024-09-16 03:49:22,1683.43,Entertainment,San Francisco,Bitcoin,0
5cef1852-4791-4c58-b575-3a4f29c6263a,2522,2024-05-25 04:26:09,4570.46,Online Purchase,Los Angeles,Bitcoin,0
3b495c6c-04f8-4f1a-a3f8-42f2b0405f5c,7863,2024-12-01 19:27:20,4754.43,Online Purchase,Seattle,PayPal,0
f16d1658-c99c-4cdf-a917-b9268c253ffc,6850,2024-12-07 03:03:25,4915.44,Fast Food,San Francisco,PayPal,0
21fd1242-2d65-4632-8bb9-643b04d1d008,8993,2024-07-01 22:50:26,3661.58,Clothing,Seattle,PayPal,0
04863e7f-2d28-463f-bbdd-54f3508ff25a,8235,2024-04-02 06:49:36,4817.86,Travel,Seattle,Bitcoin,0
9698d9bb-b4ae-4935-b0eb-5c1083874140,6866,2024-04-06 01:39:14,3229.78,Online Purchase,New York,PayPal,0
35ed4300-22f7-4324-be68-dbc9260b8cc1,7523,2024-07-13 22:52:00,1474.4,Electronics,Miami,Bitcoin,0
6be8a118-0c47-41be-9900-22ddb36d5cfb,6703,2024-06-01 05:02:52,4978.41,Fast Food,New York,Bitcoin,0
5e43001b-188f-43c9-b89a-0bec7471d17a,1339,2024-07-29 13:21:31,540.1,Entertainment,Miami,Bitcoin,0
8e593ee9-c762-47cc-b4ad-a0cd3054990b,3927,2024-07-29 23:51:26,2095.13,Gas Station,Chicago,PayPal,0
edee2444-9128-4901-9b48-c0b81073c9db,9837,2024-12-01 13:58:03,2518.63,Online Purchase,San Francisco,PayPal,0
47700c3a-4acb-4e13-a34e-e0f3ee628ee4,1697,2024-03-27 17:37:47,935.22,Fast Food,San Francisco,Credit Card,0
a2382f86-8da7-48bd-bf7a-1b0141a3e070,9464,2024-10-26 14:23:30,2331.4,Travel,Houston,PayPal,0
ebe37d33-4935-4ba3-86b4-37f021521511,4158,2024-11-19 14:10:50,570.03,Clothing,New York,PayPal,0
331b80dd-11b9-42cb-89d6-cdab4120f825,6163,2024-06-13 19:53:43,1652.56,Subscription Service,Los Angeles,Bitcoin,0
4fece577-e01c-4a01-820d-4260d2916c2c,5975,2024-09-16 00:45:54,654.2,Groceries,Chicago,PayPal,0
31e9eda2-a390-4354-9a4d-05407b637bd1,9866,2024-03-09 08:07:49,2582.79,Entertainment,San Francisco,Debit Card,0
e9a1bf2b-1df8-4ca3-a65b-7dc098dc9d45,2348,2024-03-29 12:20:07,1845.39,Electronics,San Francisco,Bitcoin,0
ec6222c5-6687-4564-a111-6436e297f3cf,6175,2024-02-15 00:12:08,1637.98,Electronics,San Francisco,PayPal,0
4c6280b5-cabc-45f6-9574-56740f923ee9,1276,2024-06-17 11:42:15,1014.51,Online Purchase,Seattle,PayPal,0
1d23bd09-4897-4b22-8877-6d15cbf48746,4545,2024-10-31 05:07:22,63.59,Fast Food,San Francisco,Debit Card,1
f5f9f307-f384-4b26-b456-f174b06c9843,6947,2024-02-09 12:27:54,4127.22,Entertainment,Los Angeles,PayPal,0
7fffe102-18e0-4aeb-8b51-d4cbc2dcaeb1,5016,2024-01-01 19:15:15,939.09,Clothing,Miami,Bitcoin,0
8893b54e-c5bf-4afb-a6fb-dc2b97dbdcbd,7108,2024-05-26 05:11:34,3782.84,Electronics,Houston,Bitcoin,0
6935380d-e5cc-461f-b690-60f7499d9e7a,1777,2024-10-16 18:16:55,2439.6,Clothing,Houston,Debit Card,0
c8e76f50-111d-458f-af2f-df8119428547,5375,2024-03-01 03:33:38,962.73,Online Purchase,New York,PayPal,0
f1d46b65-90db-4466-b405-dfaac496fb32,3098,2024-08-31 18:31:45,4262.88,Clothing,Houston,Credit Card,0
4cfa5192-2b0b-44f4-9d00-13856e8fccd6,9011,2024-12-29 21:48:48,3863.85,Subscription Service,San Francisco,Debit Card,0
3f34d82d-aa05-4d1f-8b72-e39cdeb7add5,5063,2024-01-30 10:34:52,3596.23,Fast Food,Houston,PayPal,0
c95d065e-b01d-48fa-96c4-f31af106097b,6760,2024-10-26 23:02:45,4804.61,Fast Food,Chicago,PayPal,0
42e98a79-6185-4b02-949f-eaca20339b96,8837,2024-02-19 21:19:13,329.82,Luxury Goods,Houston,Debit Card,0
d1f4c196-ed6e-4a0d-a0c6-a915899a1f3b,2296,2024-06-01 22:54:58,3269.28,Luxury Goods,Miami,PayPal,0
12accd12-67d7-4bc8-9d1e-ea387eaa6de0,9279,2024-04-22 20:23:16,2425.43,Fast Food,Seattle,Debit Card,0
cee374e0-6ce9-4c62-af87-eaf808009627,7132,2024-01-03 18:53:13,1116.34,Entertainment,Seattle,Credit Card,0
07568ac3-7321-4f81-bee1-571f99c97e8e,5168,2024-10-01 17:11:11,3869.2,Subscription Service,Los Angeles,Debit Card,0
acddc557-7014-4968-b927-cef384303c40,5887,2024-05-24 04:54:42,2015.73,Subscription Service,Los Angeles,PayPal,0
b7d3885d-d08d-447f-9241-7d46850e0330,7858,2024-10-08 03:49:48,1939.31,Groceries,San Francisco,Debit Card,0
67ba654b-1a6b-4ac5-952d-215e18247a4c,8808,2024-08-12 20:00:00,3970.03,Groceries,Chicago,PayPal,1
43616dd2-f096-4169-be0a-12bdbbcdccb1,5438,2024-02-19 00:01:02,1703.32,Luxury Goods,Chicago,Debit Card,0
e9778aab-c9cc-40f7-b8ec-3e8913e6d42f,2853,2024-08-20 15:24:42,4218.44,Entertainment,San Francisco,Credit Card,0
22816b18-788c-45e1-b544-10bdc64deb65,1042,2024-07-29 23:42:43,2536.61,Fast Food,Houston,Bitcoin,0
3573fb19-2c89-4699-a367-653d0d0dffda,1242,2024-05-14 10:12:37,3875.18,Gas Station,Seattle,PayPal,0
23dc1f27-394e-4118-b939-95b356db3be6,6911,2024-04-15 01:56:18,3543.01,Fast Food,New York,Bitcoin,0
70fde4c5-680f-4e45-b63c-81ce66a33ee3,2387,2024-12-16 04:34:10,2079.8,Gas Station,San Francisco,PayPal,0
79a57601-2360-4e3a-8073-42569cf6d082,2441,2024-07-08 21:46:25,490.11,Electronics,New York,Credit Card,0
8789f0f7-af5b-42a8-a636-7a88b6d69c67,1659,2024-08-20 06:27:04,1663.09,Travel,San Francisco,Debit Card,0
32fce131-1adc-4341-985c-7f312c3b6afa,3936,2024-02-05 17:44:51,2006.45,Electronics,Los Angeles,Credit Card,1
fc9b1270-3d73-40de-96c9-04fd24937690,1032,2024-05-28 16:37:04,1754.29,Travel,Chicago,Credit Card,0
a5d5687f-fc0e-41b9-a27e-786d8bbde883,2740,2024-06-09 09:38:49,1809.17,Online Purchase,San Francisco,Bitcoin,0
798fb6c3-ca61-439f-bba3-2f7346134d08,8212,2024-02-17 01:25:52,3861.0,Clothing,Chicago,PayPal,0
e5a60ac9-d7df-4b23-a9db-f6ba3e0112ec,7678,2024-08-19 11:18:10,4158.05,Fast Food,Houston,Credit Card,0
11f2936a-497c-4fa2-98ea-3b557da38245,7512,2024-10-21 00:40:54,2374.13,Entertainment,Chicago,Bitcoin,0
758d6e26-9efb-40f4-bae0-0cb6a2d1576b,3629,2024-05-12 15:34:10,461.08,Luxury Goods,Chicago,PayPal,0
b05c745a-196d-47d2-939a-358fc084a404,3129,2024-07-10 16:13:44,2218.87,Online Purchase,San Francisco,Debit Card,0
1855711d-e9a4-47bf-a70d-1b26ec1b9bf7,7259,2024-12-19 20:22:32,4194.93,Subscription Service,Chicago,Debit Card,0
84ef6de6-c2c1-4d60-be30-44bc99f5f423,1555,2024-08-12 23:07:57,3381.82,Entertainment,Los Angeles,PayPal,0
12cc775a-0abf-4dc3-88a6-662009254526,3168,2024-12-13 04:58:15,22.3,Fast Food,Houston,Credit Card,0
aa593693-15bb-4b90-9d3c-5122c755a9f3,3271,2024-02-29 04:54:54,2533.25,Travel,New York,Bitcoin,0
a74b4af9-ba30-4ffc-932b-1e6d9d761082,3235,2024-10-20 00:37:42,700.78,Electronics,New York,PayPal,0
f9a55a86-a286-4432-ba64-6a34d8a0349c,2368,2024-03-07 12:30:47,901.6,Groceries,Miami,Bitcoin,0
95a2f9ce-60db-4920-9659-aaded51cd4d3,1181,2024-07-14 02:42:48,3476.37,Online Purchase,New York,Debit Card,0
d26ac5d2-2584-4c3d-8563-3378dd4cfcb9,4787,2024-01-18 18:34:35,2653.6,Gas Station,Seattle,Credit Card,0
914fba34-58c1-4760-9f34-60cfa407b31a,4964,2024-07-06 18:27:24,4594.59,Groceries,Chicago,Bitcoin,0
a9ed8a99-ea14-405f-91ee-958d831f114a,8811,2024-12-30 05:41:20,1921.16,Subscription Service,Seattle,Bitcoin,0
36d4a779-44a4-4807-9dfe-b9d2d1905a60,6431,2024-01-13 19:09:00,2255.81,Subscription Service,Los Angeles,Credit Card,0
03137bba-2aaf-4be6-9d83-f5433d4dcea5,2073,2024-05-08 10:04:45,3576.92,Electronics,Seattle,Credit Card,0
eba3adb0-0895-4e94-9be8-122f15b0ac81,1039,2024-12-14 20:53:31,4627.71,Electronics,San Francisco,Credit Card,0
df8f10ec-df32-4447-b26a-00e68d514be2,9902,2024-03-24 06:50:24,320.86,Online Purchase,Los Angeles,Credit Card,0
f1596de9-d4a9-4371-b3ad-89d2277c154d,8688,2024-12-02 02:05:13,3361.24,Electronics,Seattle,PayPal,0
90e99dcd-425f-40f5-b5c8-d1db0a13fd5d,3390,2024-10-31 05:45:46,770.41,Luxury Goods,Chicago,Bitcoin,0
96a93751-01bd-42bc-99d8-7fd813b20532,5932,2024-11-04 20:32:27,252.07,Online Purchase,Seattle,PayPal,0
338d9a79-271d-4888-805a-a3f46b0a7353,9899,2024-06-27 09:59:39,3216.67,Travel,Houston,Debit Card,0
98a6800d-1a04-4322-b3d5-90a099e7f31b,5559,2024-12-30 07:45:35,3987.29,Entertainment,Chicago,PayPal,0
65fd1048-ec5e-4c06-bc0c-be8eafee9013,3058,2024-05-19 14:53:10,3406.82,Entertainment,Seattle,Credit Card,0
bbad1370-fe96-42b8-9155-779c76002db3,2256,2024-01-21 16:12:16,3764.55,Electronics,New York,Bitcoin,0
579aa001-6133-46b8-8d07-f0c63a52a835,6863,2024-03-18 03:48:47,3766.57,Online Purchase,Chicago,Debit Card,0
9d0a91fb-9ea8-4767-a573-14371c9c3fb3,5149,2024-03-16 07:44:14,260.73,Subscription Service,Miami,Bitcoin,0
34ba6302-0e20-4443-bc7f-36c4ace40fa2,9011,2024-12-30 00:59:10,1054.99,Gas Station,New York,Credit Card,0
7e8bf536-6948-4498-bfbd-a71675c5370a,4459,2024-05-31 01:36:14,4338.03,Luxury Goods,Houston,Debit Card,0
4e09a73d-055c-4bfc-8142-21ddaba26d4f,3320,2024-09-14 05:46:39,3037.76,Luxury Goods,New York,Bitcoin,0
e7187d11-8adb-445c-a97d-ff60d6d5afd0,2805,2024-10-30 20:52:59,4399.92,Electronics,Houston,Credit Card,0
d95285e5-2475-4dca-a974-ad72c6e30001,2925,2024-05-28 08:56:19,2049.16,Groceries,Chicago,Debit Card,0
66a23a72-897e-431c-8a5d-4ae6d23b9231,8924,2024-04-29 21:57:48,2094.59,Travel,San Francisco,Bitcoin,0
97007979-a7a8-46b4-b985-0fb75962195e,6077,2024-10-09 14:37:31,1332.95,Luxury Goods,San Francisco,Debit Card,0
2d691bab-a226-4309-bee9-b46f154edfe7,7026,2024-02-04 17:29:16,547.24,Fast Food,San Francisco,Debit Card,0
0c049bbb-8def-442d-87d3-8d96b936a4b1,5022,2024-01-30 07:03:23,1638.31,Clothing,Seattle,PayPal,0
b278765b-d426-4e9e-9d1c-115712e49380,4276,2024-04-15 17:32:45,4497.83,Subscription Service,Chicago,PayPal,0
fc0c31d1-3f4c-46f3-ae9f-0f64b7d110bb,5575,2024-03-22 05:15:42,202.8,Fast Food,Los Angeles,Bitcoin,0
33978868-005b-4e0c-9660-4928b78f2ee2,2729,2024-08-06 09:39:50,1486.89,Travel,Los Angeles,Bitcoin,0
69a91e90-19ce-465d-a13e-84bba8210148,9142,2024-03-17 15:33:12,3282.9,Luxury Goods,Miami,Bitcoin,0
e647080a-3881-4e88-ab27-8c2b765fb477,5669,2024-09-14 23:38:02,589.27,Entertainment,Chicago,PayPal,0
b516af78-b511-4297-ac18-8d8d3130601c,7467,2024-04-05 04:07:05,250.67,Subscription Service,New York,Bitcoin,0
c3a89224-8ea9-48a5-92f6-ebf918b31c39,1411,2024-01-01 10:06:58,4944.05,Electronics,Houston,Bitcoin,0
8ee3a3db-53a7-4f0a-b06d-80d590560217,1450,2024-07-06 22:48:45,4529.88,Groceries,Houston,Bitcoin,0
5c2033c8-8b84-493a-b24f-3d6196073a8e,4470,2024-05-21 11:29:02,2433.82,Clothing,New York,PayPal,0
481dabc5-bacc-4d57-8c1a-5de69d6c1fcd,3082,2024-07-03 11:47:46,4697.46,Entertainment,Houston,Debit Card,0
1701c9ce-79aa-48b6-9e4c-6f72c9e2d0de,5905,2024-03-19 21:46:20,2237.59,Clothing,Los Angeles,Debit Card,0
8bef71a0-8d32-49fe-b1cf-97dd04ffe5bd,8287,2024-09-09 22:01:11,2492.77,Clothing,Los Angeles,Bitcoin,0
e6a45726-ff19-4867-be2c-dac4e307b0ad,7793,2024-05-06 03:11:40,894.77,Entertainment,Miami,Credit Card,0
36920466-6ac3-413a-a841-2e7a073bab8d,7654,2024-09-03 21:05:15,3393.99,Entertainment,Los Angeles,PayPal,0
61efee62-4663-4bbc-98ca-7a31499b4b1c,4723,2024-10-15 07:19:12,4571.27,Luxury Goods,New York,Credit Card,0
25c02026-6133-4fa1-bf0f-a545d17228d0,1618,2024-02-16 03:21:36,1453.73,Fast Food,Houston,Debit Card,0
2dbf0a58-8360-4d15-b9f5-52586a3efab5,7356,2024-01-17 17:00:49,4575.04,Luxury Goods,New York,Debit Card,0
c52b8247-7d53-4d71-a438-dda0ba82598e,5872,2024-09-03 09:25:36,4595.11,Groceries,New York,Credit Card,0
e6f78d34-8895-4d63-aca6-6b28caeeb7f1,3204,2024-03-02 01:33:19,4171.44,Subscription Service,Miami,PayPal,0
68a034a1-f01c-4656-bcc6-742949a5f9fb,4489,2024-04-14 19:53:21,2944.27,Travel,San Francisco,PayPal,0
8b68b2d7-48b9-44ff-bce1-61f1ef6e8405,9918,2024-02-27 23:40:03,3108.34,Fast Food,Los Angeles,Credit Card,0
68084285-4e96-47cd-860a-b452c92d722c,9233,2024-02-25 08:27:51,4703.87,Online Purchase,Miami,Credit Card,0
ca8d19c3-5437-4240-9e6a-9585ea1c2c79,8350,2024-05-17 19:17:39,2902.14,Clothing,San Francisco,PayPal,0
72e02822-7d62-4094-a690-966693056bc1,7985,2024-07-24 12:50:24,470.25,Gas Station,San Francisco,Debit Card,0
2ac26db8-1be1-4e53-9b86-4f6fe1c27671,3470,2024-09-19 11:12:31,1001.87,Entertainment,Houston,Credit Card,0
9875b65e-f3e7-4029-8cf3-a7c0920e7918,6649,2024-02-15 14:47:51,2473.82,Online Purchase,Miami,Bitcoin,1
645b9e16-5069-4712-8050-bb72e1687ec4,1457,2024-09-18 12:23:25,340.2,Groceries,Miami,Bitcoin,0
88c3f614-2e74-40f4-968e-20f73e00be2f,4246,2024-03-10 19:11:41,1397.3,Online Purchase,Miami,Credit Card,0
0dc2a5e3-980e-45cf-82e9-21ce468483f6,3987,2024-03-05 00:34:32,403.72,Groceries,New York,Bitcoin,0
98a31b47-002b-421c-8ff9-61481a526913,5326,2024-01-07 15:27:09,3497.04,Clothing,Houston,PayPal,0
a06cf113-ab89-4a6f-b17c-a93125eb0e00,5939,2024-01-24 23:01:16,4713.59,Entertainment,Los Angeles,Debit Card,0
5bbc6676-37c3-4df2-9b70-d673b0080d17,4427,2024-10-23 07:04:53,1142.81,Clothing,Miami,Debit Card,0
88a9f3a7-20eb-4d7e-b265-ba9bf8d36a95,5695,2024-08-29 10:15:37,4871.33,Gas Station,New York,Debit Card,0
876b316b-8a9f-44b1-b1a0-95240425b0a6,8032,2024-03-03 12:31:47,2868.32,Groceries,Seattle,PayPal,0
f9089494-7c6d-4900-b3a3-7754cd6f04b1,5456,2024-03-19 17:17:01,3092.28,Gas Station,Los Angeles,PayPal,0
4fd3c785-0de6-42ca-a342-5d4b747b51a4,1334,2024-08-05 14:04:58,1989.97,Subscription Service,Miami,Debit Card,0
f238ea69-f0ee-43a8-b3ce-bb669b9904ba,9674,2024-05-05 03:58:41,4305.18,Electronics,New York,PayPal,0
497c99d4-db61-4435-9549-54ee56a2b1d7,4452,2024-10-30 03:26:23,2691.16,Electronics,Houston,Debit Card,0
c3e3a5ba-e869-4e92-8bb0-49a1846d40be,9890,2024-10-27 20:00:51,4886.05,Electronics,Los Angeles,Credit Card,0
a9a64c59-7792-4e88-8a52-b4373a86c483,6042,2024-02-12 04:19:21,2930.55,Luxury Goods,San Francisco,Credit Card,1
d21277b8-de79-4ede-bdc0-06ef58f0e1e4,5873,2024-04-01 12:58:11,1772.23,Clothing,Miami,Debit Card,0
0bb7ac59-2a25-41dc-b98c-970f8e406fd2,2907,2024-07-27 19:11:31,2004.18,Entertainment,Miami,Credit Card,0
67cc4cf6-79d4-4690-b32c-3d1d57f91e6a,9430,2024-11-23 18:50:05,2141.1,Entertainment,Chicago,PayPal,0
31ea2779-bab9-47fa-90b4-9ec4b734f2e2,8384,2024-12-17 00:53:55,4580.62,Clothing,New York,Bitcoin,0
076c35e5-01a6-47d9-a176-95c9a7f4af4c,9043,2024-10-08 00:38:23,736.7,Electronics,San Francisco,Debit Card,0
3ad1cca0-d3c7-4796-99e8-eeefa7443c5b,4237,2024-09-19 07:12:10,2974.23,Luxury Goods,New York,PayPal,0
44c985b8-e643-4fbe-a44c-f6dcb700b51b,4804,2024-02-29 18:04:56,3320.82,Subscription Service,Seattle,Credit Card,0
c74ef4f4-df73-4b28-b6af-c9719126b548,9089,2024-09-05 02:09:32,3648.69,Luxury Goods,Chicago,PayPal,0
de8aeef6-6600-4e62-a898-956f6d3e4278,5628,2024-04-20 04:11:22,3028.72,Groceries,San Francisco,Debit Card,0
774cb52c-c808-47e3-a775-9da66c8fe59a,1629,2024-01-11 06:15:37,1810.61,Luxury Goods,Seattle,PayPal,0
89f7d712-4ea9-493a-8ca3-33159f7a0ae4,2203,2024-03-18 11:04:14,3626.3,Luxury Goods,New York,Bitcoin,0
474aae0b-664f-4e73-9c22-a3e256c7bf61,3896,2024-02-01 02:13:37,4382.75,Travel,Chicago,PayPal,0
704287b3-5072-4406-9302-308f10d9ad23,1445,2024-03-06 23:04:42,2142.55,Subscription Service,Houston,Bitcoin,0
40cde961-02d4-495b-9cfa-394a0c41e7e5,9199,2024-10-17 10:04:49,2324.99,Groceries,Los Angeles,Credit Card,0
f39883ab-8f78-4586-9549-d47c2b2dff19,5193,2024-06-12 02:27:20,472.81,Gas Station,Los Angeles,PayPal,0
7d3c5b77-3d1d-42cd-9be0-f32b2bdd65fa,7260,2024-03-03 15:09:16,1627.45,Subscription Service,New York,Credit Card,0
84100699-87ec-4f82-8639-a8854e922faf,4917,2024-03-30 01:53:55,2775.05,Electronics,San Francisco,Credit Card,0
376fc2bb-54fd-40ad-9503-38392efb8fac,6400,2024-10-27 04:08:51,3371.53,Groceries,New York,PayPal,0
ba89e5fe-e406-4868-8ded-d568621e878a,1743,2024-10-27 16:42:36,3232.9,Electronics,Miami,Credit Card,0
cd5182b2-e388-4ae4-8cfc-f007ffeac893,7386,2024-01-20 17:52:16,1689.3,Electronics,Seattle,Bitcoin,0
c7271ba5-ee5a-4926-8c6b-6312062c06f8,8258,2024-03-11 17:52:55,3041.33,Groceries,Chicago,PayPal,0
eb0ef73a-df53-4fd2-84b7-9d73438ff351,8079,2024-05-22 02:26:53,4666.72,Travel,Seattle,Debit Card,1
ebc47255-adff-44c7-a94b-c2045eb27547,2486,2024-10-19 19:29:17,574.07,Subscription Service,San Francisco,Credit Card,0
221d87e2-c174-44d4-89a6-c9a244f16383,6998,2024-09-27 19:48:56,4198.33,Electronics,Seattle,Debit Card,0
2c1eb887-e9bb-48c2-9351-fbcafdd152aa,3696,2024-12-20 09:23:44,413.05,Fast Food,Chicago,Bitcoin,0
02433d03-3957-4dcb-999c-9bb188b4dd0e,6586,2024-03-28 13:21:49,4437.8,Luxury Goods,Seattle,Debit Card,0
cc160afc-8e0b-4a0b-84aa-3e220079aac1,3281,2024-02-07 13:21:58,2803.65,Groceries,Los Angeles,PayPal,0
bea94728-6133-49ae-9360-27cc7787844d,9990,2024-10-17 22:54:46,1119.78,Fast Food,San Francisco,Bitcoin,0
f7bd2ba6-2efc-4d76-ba64-9e835882d11a,8279,2024-03-19 19:33:22,1046.63,Luxury Goods,Chicago,Credit Card,0
1b85d2c7-9ae7-4bdd-8726-371df5d991d7,1229,2024-11-14 12:09:36,4561.14,Travel,Chicago,Debit Card,0
bad935fe-bf3a-4811-90e3-b67344109caf,9433,2024-11-28 06:32:46,4348.67,Subscription Service,New York,PayPal,0
a37254a2-a823-4762-9373-53d92ef23ac6,7527,2024-07-06 11:38:33,4891.23,Clothing,Seattle,PayPal,0
